custom_id,report_path,paper_type_primary,paper_type_empirical,paper_type_experimental,relevance_pgg_or_variant,relevance_punishment_or_sanctions,relevance_efficiency_or_related_payoff_outcome,outcomes_primary_outcome_type
10.1016_j.amc.2018.11.029,literature/output/paper_analysis_reports/broad_all/10.1016_j.amc.2018.11.029.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1016_j.chaos.2025.116297,literature/output/paper_analysis_reports/broad_all/10.1016_j.chaos.2025.116297.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1109_tcss.2022.3144978,literature/output/paper_analysis_reports/broad_all/10.1109_tcss.2022.3144978.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1017_ehs.2024.37,literature/output/paper_analysis_reports/broad_all/10.1017_ehs.2024.37.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1177_0098628319834208,literature/output/paper_analysis_reports/broad_all/10.1177_0098628319834208.md,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior
10.1016_j.jtbi.2016.02.012,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2016.02.012.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1038_nclimate1927,literature/output/paper_analysis_reports/broad_all/10.1038_nclimate1927.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1038_srep00458,literature/output/paper_analysis_reports/broad_all/10.1038_srep00458.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1016_j.ecocom.2018.06.001,literature/output/paper_analysis_reports/broad_all/10.1016_j.ecocom.2018.06.001.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1016_j.physa.2015.01.029,literature/output/paper_analysis_reports/broad_all/10.1016_j.physa.2015.01.029.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1098_rspb.2013.0247,literature/output/paper_analysis_reports/broad_all/10.1098_rspb.2013.0247.md,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior
10.1103_PhysRevE.91.062804,literature/output/paper_analysis_reports/broad_all/10.1103_PhysRevE.91.062804.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1038_s41598-021-97001-3,literature/output/paper_analysis_reports/broad_all/10.1038_s41598-021-97001-3.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1016_j.actpsy.2023.103957,literature/output/paper_analysis_reports/broad_all/10.1016_j.actpsy.2023.103957.md,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior
10.1016_j.chaos.2023.114011,literature/output/paper_analysis_reports/broad_all/10.1016_j.chaos.2023.114011.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1016_j.chaos.2022.112987,literature/output/paper_analysis_reports/broad_all/10.1016_j.chaos.2022.112987.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1086_518568,literature/output/paper_analysis_reports/broad_all/10.1086_518568.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.3390_e24091289,literature/output/paper_analysis_reports/broad_all/10.3390_e24091289.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1007_s11403-017-0195-2,literature/output/paper_analysis_reports/broad_all/10.1007_s11403-017-0195-2.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1098_rsos.150223,literature/output/paper_analysis_reports/broad_all/10.1098_rsos.150223.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1098_rsos.230969,literature/output/paper_analysis_reports/broad_all/10.1098_rsos.230969.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1016_j.cogsys.2005.11.010,literature/output/paper_analysis_reports/broad_all/10.1016_j.cogsys.2005.11.010.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1038_s41598-021-88663-0,literature/output/paper_analysis_reports/broad_all/10.1038_s41598-021-88663-0.md,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior
10.1098_rspb.2019.1943,literature/output/paper_analysis_reports/broad_all/10.1098_rspb.2019.1943.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1016_j.chaos.2024.115095,literature/output/paper_analysis_reports/broad_all/10.1016_j.chaos.2024.115095.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1016_j.evolhumbehav.2006.08.002,literature/output/paper_analysis_reports/broad_all/10.1016_j.evolhumbehav.2006.08.002.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1111_j.1749-6632.2009.04503.x,literature/output/paper_analysis_reports/broad_all/10.1111_j.1749-6632.2009.04503.x.md,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior
10.1057_978-1-137-50247-6_2,literature/output/paper_analysis_reports/broad_all/10.1057_978-1-137-50247-6_2.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1038_nature02043,literature/output/paper_analysis_reports/broad_all/10.1038_nature02043.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1007_978-3-642-02624-9_8,literature/output/paper_analysis_reports/broad_all/10.1007_978-3-642-02624-9_8.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1016_j.bandc.2012.09.009,literature/output/paper_analysis_reports/broad_all/10.1016_j.bandc.2012.09.009.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1016_j.tree.2014.12.003,literature/output/paper_analysis_reports/broad_all/10.1016_j.tree.2014.12.003.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.3197_096327105774462683,literature/output/paper_analysis_reports/broad_all/10.3197_096327105774462683.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1073_pnas.2319925121,literature/output/paper_analysis_reports/broad_all/10.1073_pnas.2319925121.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1016_j.copsyc.2021.09.003,literature/output/paper_analysis_reports/broad_all/10.1016_j.copsyc.2021.09.003.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1016_j.tree.2011.12.004,literature/output/paper_analysis_reports/broad_all/10.1016_j.tree.2011.12.004.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1017_s0266267110000374,literature/output/paper_analysis_reports/broad_all/10.1017_s0266267110000374.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1098_rsbl.2013.1069,literature/output/paper_analysis_reports/broad_all/10.1098_rsbl.2013.1069.md,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior
10.1146_annurev-soc-073014-112242,literature/output/paper_analysis_reports/broad_all/10.1146_annurev-soc-073014-112242.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1016_j.obhdp.2012.11.003,literature/output/paper_analysis_reports/broad_all/10.1016_j.obhdp.2012.11.003.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1371_journal.pone.0200965,literature/output/paper_analysis_reports/broad_all/10.1371_journal.pone.0200965.md,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior
10.1111_spc3.12581,literature/output/paper_analysis_reports/broad_all/10.1111_spc3.12581.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1038_nn.3087,literature/output/paper_analysis_reports/broad_all/10.1038_nn.3087.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1177_0959354308091842,literature/output/paper_analysis_reports/broad_all/10.1177_0959354308091842.md,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior
10.1038_s41598-017-11580-8,literature/output/paper_analysis_reports/broad_all/10.1038_s41598-017-11580-8.md,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior
10.1093_aepp_ppq017,literature/output/paper_analysis_reports/broad_all/10.1093_aepp_ppq017.md,empirical,experimental,lab_experiment,close,exact,close,non_payoff_behavior
10.1007_s10683-013-9367-7,literature/output/paper_analysis_reports/broad_all/10.1007_s10683-013-9367-7.md,empirical,experimental,lab_experiment,close,exact,close,mixed
10.1016_j.ecolecon.2022.107597,literature/output/paper_analysis_reports/broad_all/10.1016_j.ecolecon.2022.107597.md,empirical,experimental,lab_experiment,close,exact,close,non_payoff_behavior
10.1016_j.euroecorev.2024.104682,literature/output/paper_analysis_reports/broad_all/10.1016_j.euroecorev.2024.104682.md,empirical,experimental,lab_experiment,close,exact,close,non_payoff_behavior
10.1016_j.pursup.2017.11.006,literature/output/paper_analysis_reports/broad_all/10.1016_j.pursup.2017.11.006.md,empirical,experimental,lab_experiment,close,exact,close,mixed
10.1063_5.0147226,literature/output/paper_analysis_reports/broad_all/10.1063_5.0147226.md,empirical,experimental,lab_experiment,close,exact,close,mixed
10.1108_tpm-03-2020-0021,literature/output/paper_analysis_reports/broad_all/10.1108_tpm-03-2020-0021.md,empirical,experimental,lab_experiment,close,exact,close,non_payoff_behavior
10.1007_s11127-006-9075-3,literature/output/paper_analysis_reports/broad_all/10.1007_s11127-006-9075-3.md,empirical,experimental,lab_experiment,close,exact,close,non_payoff_behavior
10.1016_j.jebo.2017.07.035,literature/output/paper_analysis_reports/broad_all/10.1016_j.jebo.2017.07.035.md,empirical,experimental,lab_experiment,close,exact,close,mixed
10.1098_rspb.2021.2174,literature/output/paper_analysis_reports/broad_all/10.1098_rspb.2021.2174.md,empirical,experimental,lab_experiment,close,exact,close,mixed
10.1007_978-3-540-85436-4_5,literature/output/paper_analysis_reports/broad_all/10.1007_978-3-540-85436-4_5.md,theory,N/A,N/A,close,exact,close,non_payoff_behavior
10.1038_s41598-019-52524-8,literature/output/paper_analysis_reports/broad_all/10.1038_s41598-019-52524-8.md,theory,N/A,N/A,close,exact,close,efficiency_or_payoff
10.1371_journal.pone.0020474,literature/output/paper_analysis_reports/broad_all/10.1371_journal.pone.0020474.md,theory,N/A,N/A,close,exact,close,non_payoff_behavior
10.1016_j.isci.2021.102844,literature/output/paper_analysis_reports/broad_all/10.1016_j.isci.2021.102844.md,theory,N/A,N/A,close,exact,close,non_payoff_behavior
10.1038_srep17752,literature/output/paper_analysis_reports/broad_all/10.1038_srep17752.md,theory,N/A,N/A,close,exact,close,non_payoff_behavior
10.3390_g12020041,literature/output/paper_analysis_reports/broad_all/10.3390_g12020041.md,theory,N/A,N/A,close,exact,close,non_payoff_behavior
10.1007_s10955-018-2012-2,literature/output/paper_analysis_reports/broad_all/10.1007_s10955-018-2012-2.md,theory,N/A,N/A,close,exact,close,mixed
10.1016_j.jtbi.2005.10.011,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2005.10.011.md,theory,N/A,N/A,close,exact,close,non_payoff_behavior
10.1016_j.jtbi.2008.09.004,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2008.09.004.md,theory,N/A,N/A,close,exact,close,non_payoff_behavior
10.1073_pnas.1900078116,literature/output/paper_analysis_reports/broad_all/10.1073_pnas.1900078116.md,theory,N/A,N/A,close,exact,close,efficiency_or_payoff
10.1209_0295-5075_111_58004,literature/output/paper_analysis_reports/broad_all/10.1209_0295-5075_111_58004.md,theory,N/A,N/A,close,exact,close,non_payoff_behavior
10.1016_j.physd.2023.133836,literature/output/paper_analysis_reports/broad_all/10.1016_j.physd.2023.133836.md,theory,N/A,N/A,close,exact,close,non_payoff_behavior
10.1209_0295-5075_104_28003,literature/output/paper_analysis_reports/broad_all/10.1209_0295-5075_104_28003.md,theory,N/A,N/A,close,exact,close,mixed
10.1525_sop.2004.47.1.109,literature/output/paper_analysis_reports/broad_all/10.1525_sop.2004.47.1.109.md,theory,N/A,N/A,close,exact,close,non_payoff_behavior
10.1098_rstb.2020.0047,literature/output/paper_analysis_reports/broad_all/10.1098_rstb.2020.0047.md,theory,N/A,N/A,close,exact,close,non_payoff_behavior
10.1002_ird.2704,literature/output/paper_analysis_reports/broad_all/10.1002_ird.2704.md,empirical,experimental,field_experiment,close,exact,close,non_payoff_behavior
10.1016_j.jtbi.2020.110423,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2020.110423.md,theory,N/A,N/A,close,exact,close,non_payoff_behavior
10.1086_425623,literature/output/paper_analysis_reports/broad_all/10.1086_425623.md,theory,N/A,N/A,close,exact,close,efficiency_or_payoff
10.1016_j.cosust.2014.08.002,literature/output/paper_analysis_reports/broad_all/10.1016_j.cosust.2014.08.002.md,theory,N/A,N/A,close,exact,close,mixed
10.1016_j.ecolecon.2024.108438,literature/output/paper_analysis_reports/broad_all/10.1016_j.ecolecon.2024.108438.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1016_j.geb.2020.07.001,literature/output/paper_analysis_reports/broad_all/10.1016_j.geb.2020.07.001.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1016_s0167-2681(02)00098-7,literature/output/paper_analysis_reports/broad_all/10.1016_s0167-2681(02)00098-7.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1111_j.1467-9779.2011.01519.x,literature/output/paper_analysis_reports/broad_all/10.1111_j.1467-9779.2011.01519.x.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1177_0951629815586885,literature/output/paper_analysis_reports/broad_all/10.1177_0951629815586885.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1371_journal.pone.0236544,literature/output/paper_analysis_reports/broad_all/10.1371_journal.pone.0236544.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1016_j.ecolecon.2008.01.015,literature/output/paper_analysis_reports/broad_all/10.1016_j.ecolecon.2008.01.015.md,empirical,experimental,field_experiment,close,exact,exact,efficiency_or_payoff
10.1016_j.ecolecon.2019.106432,literature/output/paper_analysis_reports/broad_all/10.1016_j.ecolecon.2019.106432.md,empirical,experimental,field_experiment,close,exact,exact,efficiency_or_payoff
10.1016_j.jpubeco.2016.12.007,literature/output/paper_analysis_reports/broad_all/10.1016_j.jpubeco.2016.12.007.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1371_journal.pone.0069871,literature/output/paper_analysis_reports/broad_all/10.1371_journal.pone.0069871.md,empirical,experimental,lab_experiment,close,exact,exact,mixed
10.1016_j.socec.2019.02.006,literature/output/paper_analysis_reports/broad_all/10.1016_j.socec.2019.02.006.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1038_s41467-017-00731-0,literature/output/paper_analysis_reports/broad_all/10.1038_s41467-017-00731-0.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1038_s41467-020-15661-7,literature/output/paper_analysis_reports/broad_all/10.1038_s41467-020-15661-7.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1371_journal.pone.0188503,literature/output/paper_analysis_reports/broad_all/10.1371_journal.pone.0188503.md,empirical,experimental,lab_experiment,close,exact,exact,mixed
10.1007_s10640-023-00759-5,literature/output/paper_analysis_reports/broad_all/10.1007_s10640-023-00759-5.md,empirical,experimental,field_experiment,close,exact,exact,efficiency_or_payoff
10.1016_j.jebo.2017.06.006,literature/output/paper_analysis_reports/broad_all/10.1016_j.jebo.2017.06.006.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1016_j.jeem.2012.09.001,literature/output/paper_analysis_reports/broad_all/10.1016_j.jeem.2012.09.001.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1016_j.socec.2024.102211,literature/output/paper_analysis_reports/broad_all/10.1016_j.socec.2024.102211.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1017_s1355770x19000457,literature/output/paper_analysis_reports/broad_all/10.1017_s1355770x19000457.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1086_700098,literature/output/paper_analysis_reports/broad_all/10.1086_700098.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1126_science.1183532,literature/output/paper_analysis_reports/broad_all/10.1126_science.1183532.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1177_0022002712448910,literature/output/paper_analysis_reports/broad_all/10.1177_0022002712448910.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1177_0022002714560349,literature/output/paper_analysis_reports/broad_all/10.1177_0022002714560349.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1177_0146167206289978,literature/output/paper_analysis_reports/broad_all/10.1177_0146167206289978.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1177_0951629814539199,literature/output/paper_analysis_reports/broad_all/10.1177_0951629814539199.md,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff
10.1177_147470491301100204,literature/output/paper_analysis_reports/broad_all/10.1177_147470491301100204.md,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff
10.1257_aer.20120700,literature/output/paper_analysis_reports/broad_all/10.1257_aer.20120700.md,empirical,experimental,field_experiment,close,exact,exact,efficiency_or_payoff
