model,source_id,n_aug_runs,n_baseline_runs,correlation,correlation_mean_repeat,correlation_repeat_sd,correlation_repeat_se,baseline_correlation,baseline_correlation_mean_repeat,baseline_repeat_sd,baseline_repeat_se,delta_correlation,delta_correlation_mean_repeat,delta_correlation_repeat_sd,delta_correlation_repeat_se
GPT-5 Nano,10.1016_0162-3095(92)90032-y,5,5,0.6453610062599182,0.6212231397628785,0.03522313415717846,0.01575226447120916,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.11148065328598022,0.11006713126125929,0.09929358961729005,0.04440544322284558
GPT-5 Nano,10.1016_0165-1889(94)00848-1,5,5,0.5674026608467102,0.511752724647522,0.07447205092697386,0.033304913659307954,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03352230787277222,0.0005967161459028425,0.05753783699606951,0.025731702960302742
GPT-5 Nano,10.1016_0272-4944(95)90005-5,5,5,0.5694283843040466,0.5651003956794739,0.03042518416350328,0.013606556003508682,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03554803133010864,0.05394438717785475,0.09990345073211553,0.04467818140476229
GPT-5 Nano,10.1016_0303-2647(96)01604-8,5,5,0.631068766117096,0.6084055662155151,0.06177648670603205,0.027627284737159946,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.09718841314315796,0.09724955771389601,0.09934638400763068,0.04442905359197204
GPT-5 Nano,10.1016_b978-0-12-404681-8.00010-8,5,5,0.6007334589958191,0.5813026905059815,0.03200487468673312,0.014313015082179506,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0668531060218811,0.07014668200436232,0.10428252752975108,0.04663656408440332
GPT-5 Nano,10.1016_j.actpsy.2020.103055,5,5,0.5728764533996582,0.5538214564323425,0.0254682834221768,0.011389762600443658,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.038996100425720215,0.042665447930723396,0.0828980831874273,0.03707314984230397
GPT-5 Nano,10.1016_j.actpsy.2023.103957,5,5,0.5463585257530212,0.5423232764005661,0.013585716485977173,0.006792858242988586,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.012478172779083252,0.04891598618025508,0.07350606588610682,0.03675303294305341
GPT-5 Nano,10.1016_j.actpsy.2024.104608,5,5,0.5491161346435547,0.5491161346435547,0.0,0.0,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0152357816696167,0.016074545539079776,0.08852614207602688,0.051110591957913176
GPT-5 Nano,10.1016_j.actpsy.2025.105088,5,5,0.5696483254432678,0.5567002534866333,0.022592304356923006,0.010103585662088901,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.035767972469329834,0.04554424498501417,0.06540783752498014,0.029251274193423438
GPT-5 Nano,10.1016_j.agsy.2015.11.012,5,5,0.5637869238853455,0.5550459265708924,0.02048203765904839,0.009159845704668572,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.02990657091140747,0.043889918069273205,0.07601144997678758,0.03399335384328436
GPT-5 Nano,10.1016_j.amc.2015.01.040,5,5,0.6218326091766357,0.6039008498191833,0.04688615266411879,0.020968124912080496,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.08795225620269775,0.09274484131756422,0.061376629390106276,0.027448463109217818
GPT-5 Nano,10.1016_j.amc.2017.04.017,5,5,0.5770334601402283,0.5666596055030823,0.05799697984896598,0.025937037886394683,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.04315310716629028,0.055503597001463144,0.08567771753295102,0.03831624011214081
GPT-5 Nano,10.1016_j.amc.2017.08.049,5,5,0.5196775794029236,0.4868679642677307,0.04306685480336229,0.019260082983486283,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,-0.014202773571014404,-0.024288044233888417,0.10304557868563259,0.04608338374437558
GPT-5 Nano,10.1016_j.amc.2018.01.045,5,5,0.5464231371879578,0.5382662653923035,0.024261045192782472,0.01084986925125122,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.012542784214019775,0.027110256890684338,0.06738208259302628,0.03013418342870241
GPT-5 Nano,10.1016_j.amc.2018.02.017,5,5,0.14042867720127106,0.08491846919059753,0.22534786148550096,0.15934500098228455,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,-0.39345167577266693,-0.34207835803145525,0.21990403469854106,0.1554956341456202
GPT-5 Nano,10.1016_j.amc.2018.10.068,5,5,0.5763033032417297,0.5623964667320251,0.01032524016519348,0.004617587778676755,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.04242295026779175,0.051240458230406016,0.08098048356340637,0.036215573219716204
GPT-5 Nano,10.1016_j.amc.2018.11.029,5,5,0.5668307542800903,0.5562498807907105,0.07085399321232907,0.0316868690600153,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.032950401306152344,0.04509387228909132,0.08838193262216157,0.0395256018651919
GPT-5 Nano,10.1016_j.amc.2019.06.038,5,5,0.6106091141700745,0.6060253024101258,0.0594859662582886,0.026602932852158423,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.07672876119613647,0.0948692939085066,0.10462234104670891,0.04678853330912152
GPT-5 Nano,10.1016_j.amc.2019.124798,5,5,0.6667548418045044,0.6480049610137939,0.03544237190971159,0.01585031057478883,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.1328744888305664,0.13684895251217483,0.05472008244737591,0.024471564817345116
GPT-5 Nano,10.1016_j.amc.2019.124889,5,5,0.5989426970481873,0.5858418703079223,0.007218922105268093,0.0032284001103310696,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.06506234407424927,0.07468586180630324,0.07530663537323623,0.03367815117026929
GPT-5 Nano,10.1016_j.amc.2019.124945,5,5,0.5822342038154602,0.5706435680389405,0.02100848520627823,0.009395280205107362,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.04835385084152222,0.0594875595373213,0.07860369681430832,0.03515264187191541
GPT-5 Nano,10.1016_j.amc.2020.125063,5,5,0.5491161346435547,0.5491161346435547,0.0,0.0,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0152357816696167,0.03796012614193556,0.07961752219744764,0.035606038366718266
GPT-5 Nano,10.1016_j.amc.2020.125250,5,5,0.5487686991691589,0.4399509092792869,0.24368218156703256,0.1089779845778662,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.014888346195220947,-0.07120509922233227,0.2043547101389852,0.09139020467860728
GPT-5 Nano,10.1016_j.amc.2020.125600,5,5,0.557113528251648,0.5450432419776916,0.029483322642285495,0.013185342726141816,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.02323317527770996,0.03388723347607252,0.06974855269248484,0.031192501030524414
GPT-5 Nano,10.1016_j.amc.2020.125698,5,5,0.5491160154342651,0.5491161346435547,0.0,0.0,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.015235662460327148,0.015957989112877893,0.07228166823046182,0.03614083411523091
GPT-5 Nano,10.1016_j.amc.2020.125705,5,5,0.5656196475028992,0.5585274815559387,0.020792402334348932,0.009298645007025904,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03173929452896118,0.04737147305431959,0.09384028999529877,0.04196665349155629
GPT-5 Nano,10.1016_j.amc.2020.125835,5,5,0.606165885925293,0.578652536869049,0.032114356441479384,0.01436197681136123,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.07228553295135498,0.06749652836742995,0.09524355906378945,0.042594214497129884
GPT-5 Nano,10.1016_j.amc.2021.126047,5,5,0.5703602433204651,0.5575415134429932,0.01916077307343799,0.008568958218730983,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0364798903465271,0.046385504941374035,0.08071031323085465,0.03609474937389833
GPT-5 Nano,10.1016_j.amc.2021.126074,5,5,0.5665655732154846,0.5442147433757782,0.0451231216042034,0.02017967345279763,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03268522024154663,0.03305873487415907,0.048985821359998336,0.021907125298923493
GPT-5 Nano,10.1016_j.amc.2021.126433,5,5,0.549529492855072,0.5495028853416443,0.0008648008512738427,0.0003867506980895996,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.015649139881134033,0.038346876840025156,0.08010834796306517,0.0358255423221241
GPT-5 Nano,10.1016_j.amc.2021.126586,5,5,0.5488079786300659,0.5322657823562622,0.05168424615713247,0.023113897554636095,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.01492762565612793,0.021109773854643077,0.10600154469692867,0.04740533193246297
GPT-5 Nano,10.1016_j.amc.2021.126590,5,5,0.5794116258621216,0.5566208004951477,0.046027553689035626,0.020584147777340973,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.045531272888183594,0.045464791993528576,0.06892409825765004,0.03082379379839606
GPT-5 Nano,10.1016_j.amc.2021.126624,5,5,0.5562204122543335,0.5478427171707153,0.027354246472833132,0.012233190917307747,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.022340059280395508,0.0366867086690962,0.08028328006565409,0.035903774336691265
GPT-5 Nano,10.1016_j.amc.2021.126797,5,5,0.555850625038147,0.5345788300037384,0.054191633598501265,0.024235235307602073,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.021970272064208984,0.023422821502119273,0.04803471090811675,0.02148177577401994
GPT-5 Nano,10.1016_j.amc.2022.127069,5,5,0.5647969841957092,0.5531575679779053,0.030325053745313336,0.013561776319171043,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03091663122177124,0.04200155947628614,0.10260038758828634,0.04588428823304679
GPT-5 Nano,10.1016_j.amc.2022.127308,5,5,0.5631890892982483,0.5580857157707214,0.013895348020307488,0.006214188548884934,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.029308736324310303,0.046929707269102304,0.07052957333545144,0.0315417840804252
GPT-5 Nano,10.1016_j.amc.2022.127567,5,5,0.5985406041145325,0.5599933385848999,0.04487861621210267,0.020070327317277138,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.06466025114059448,0.04883733008328077,0.06593951322207679,0.029489046793561978
GPT-5 Nano,10.1016_j.amc.2022.127578,5,5,0.5972473621368408,0.5839779138565063,0.05726133630617699,0.02560804809261769,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.06336700916290283,0.07282190535488722,0.08977951449438681,0.04015061947927531
GPT-5 Nano,10.1016_j.amc.2022.127612,5,5,0.5698237419128418,0.5316176652908325,0.033051627435617584,0.014781137142607594,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03594338893890381,0.02046165678921339,0.08495183577176535,0.03799161591981312
GPT-5 Nano,10.1016_j.amc.2022.127703,5,5,0.5743417739868164,0.5675294876098633,0.0517538568779195,0.023145028415364605,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.04046142101287842,0.056373479108244154,0.06438608253156315,0.02879433146909739
GPT-5 Nano,10.1016_j.amc.2022.127723,5,5,0.5575439929962158,0.5502731601397196,0.0020040269450102956,0.0011570254961649575,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.023663640022277832,0.03344592664110111,0.0786313154339245,0.045397811132510686
GPT-5 Nano,10.1016_j.amc.2022.127818,5,5,0.574302077293396,0.5528535962104797,0.00644575581542199,0.0028826296339296313,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.04042172431945801,0.0416975877088606,0.0830241999076685,0.037129550954215704
GPT-5 Nano,10.1016_j.amc.2023.127853,5,5,0.5464795827865601,0.5385385990142822,0.023005253328158528,0.010288262056273149,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.01259922981262207,0.027382590512663098,0.09381277536613578,0.04195434857531946
GPT-5 Nano,10.1016_j.amc.2023.128168,5,5,0.5526848435401917,0.539205801486969,0.02019967412709978,0.009033568894307765,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.018804490566253662,0.028049792985349865,0.07775992632767036,0.034775296238809296
GPT-5 Nano,10.1016_j.amc.2023.128172,5,5,0.6124073266983032,0.5926836252212524,0.08748863342723937,0.03912610632037352,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.07852697372436523,0.08152761671963331,0.13564759542941285,0.06066344887291138
GPT-5 Nano,10.1016_j.amc.2023.128247,5,5,0.5298600792884827,0.5060023546218873,0.06246541305986354,0.0279353819688916,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,-0.004020273685455322,-0.005153653879731923,0.13662782943938986,0.06110182284894454
GPT-5 Nano,10.1016_j.amc.2023.128350,5,5,0.5480645895004272,0.5431390851736069,0.022519400781808956,0.011259700390904478,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.014184236526489258,0.05072599745354697,0.08670966858848772,0.04335483429424386
GPT-5 Nano,10.1016_j.amc.2023.128445,5,5,0.546512246131897,0.5430549085140228,0.00857186819699414,0.00606122612953186,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.012631893157958984,0.0404057375079028,0.10386052919470556,0.07344048449119969
GPT-5 Nano,10.1016_j.amc.2023.128484,5,5,0.5491161346435547,0.5491161346435547,0.0,0.0,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0152357816696167,0.03796012614193556,0.07961752219744764,0.035606038366718266
GPT-5 Nano,10.1016_j.amc.2024.128534,5,5,0.587630569934845,0.5545344352722168,0.04932576308255119,0.022059151858926804,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.05375021696090698,0.04337842677059767,0.08728930704329088,0.039036964851529916
GPT-5 Nano,10.1016_j.amc.2024.128553,5,5,0.4785453975200653,0.46557855010032656,0.07094613387216765,0.031728075615793445,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,-0.05533495545387268,-0.04557745840129259,0.07684223235545845,0.03436489101792777
GPT-5 Nano,10.1016_j.amc.2024.128646,5,5,0.5627557635307312,0.5367897510528564,0.07651809353525002,0.034219931730701245,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.028875410556793213,0.025633742551237314,0.11659581982233157,0.05214323580301016
GPT-5 Nano,10.1016_j.amc.2024.128745,5,5,0.5219858884811401,0.5095221817493438,0.021666267860508157,0.009689449550963033,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,-0.011894464492797852,-0.001633826752275258,0.060948048798862564,0.02725679604204622
GPT-5 Nano,10.1016_j.amc.2024.128836,5,5,0.5950599312782288,0.5851937294006347,0.016338480043927687,0.007306790405449211,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.06117957830429077,0.07403772089901564,0.0842479545300862,0.03767683065891682
GPT-5 Nano,10.1016_j.amc.2024.128844,5,5,0.5620285868644714,0.551547646522522,0.04674047883522873,0.020902977595292326,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.028148233890533447,0.04039163802090284,0.08068697740494199,0.03608431327528797
GPT-5 Nano,10.1016_j.amc.2024.128864,5,5,0.56141597032547,0.5517821311950684,0.007631352090713777,0.003412844407014229,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.027535617351531982,0.04062612269344923,0.07675877457253345,0.03432756756275343
GPT-5 Nano,10.1016_j.amc.2024.129156,5,5,0.6181926727294922,0.5043340027332306,0.14294564027289822,0.06392723374748639,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0843123197555542,-0.006822005768388539,0.19198066460984545,0.08585636328664051
GPT-5 Nano,10.1016_j.amc.2024.129249,5,5,0.571600615978241,0.5624194383621216,0.025589864065738908,0.011444135117194268,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03772026300430298,0.05126342986050245,0.10483266314311748,0.04688259221006949
GPT-5 Nano,10.1016_j.amc.2025.129309,5,5,0.6132672429084778,0.5935667991638184,0.06238341150651979,0.027898709759384164,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0793868899345398,0.08241079066219922,0.05992098720901271,0.026797480135649563
GPT-5 Nano,10.1016_j.amc.2025.129367,5,5,0.5723036527633667,0.557264530658722,0.023356320849063646,0.010445264224560383,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03842329978942871,0.046108522157102795,0.09707599540517164,0.04341370494188421
GPT-5 Nano,10.1016_j.amc.2025.129381,5,5,0.5766926407814026,0.567385995388031,0.02710622318215101,0.012122271529714063,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0428122878074646,0.05622998688641188,0.07238344907677624,0.032370862516313215
GPT-5 Nano,10.1016_j.amc.2025.129397,5,5,0.6071587800979614,0.5810564517974853,0.051114366935290846,0.022859039818835584,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.07327842712402344,0.06990044329586623,0.07944936455140261,0.035530835981219665
