model,variant_id,n_aug_runs,n_baseline_runs,correlation,correlation_mean_repeat,correlation_repeat_sd,correlation_repeat_se,baseline_correlation,baseline_correlation_mean_repeat,baseline_repeat_sd,baseline_repeat_se,delta_correlation,delta_correlation_mean_repeat,delta_correlation_repeat_sd,delta_correlation_repeat_se
GPT-5 Nano,citation_q4_highest__year_q2__discipline_psych_social,5,5,0.6141868829727173,0.5829317688941955,0.0928163641304835,0.04150873992402685,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0803065299987793,0.07177576039257642,0.14142451630611363,0.06324696642909951
GPT-5 Nano,citation_q4_highest__year_q3,5,5,0.5817619562149048,0.5737804293632507,0.050128025133810955,0.022417934355403856,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0478816032409668,0.0626244208616316,0.08862693687805186,0.03963517109938139
GPT-5 Nano,citation_q4_highest__year_q3__discipline_bio_evo,5,5,0.5559146404266357,0.5452450215816498,0.09056684421261037,0.04050272403340604,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.022034287452697754,0.03408901308003065,0.12608175977986233,0.056385477118114216
GPT-5 Nano,citation_q4_highest__year_q3__discipline_economics,5,5,0.5499681830406189,0.5413679957389832,0.023756439627080333,0.010624202781904275,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.016087830066680908,0.030211987237364023,0.07190445718244592,0.03215665082903441
GPT-5 Nano,citation_q4_highest__year_q3__discipline_math_phys_cs,5,5,0.5732567310333252,0.5461554288864136,0.04769441536944157,0.02132959098263642,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03937637805938721,0.03499942038479444,0.09615306998081571,0.04300096014447966
GPT-5 Nano,citation_q4_highest__year_q3__discipline_multidisciplinary,5,5,0.5547423362731934,0.536114627122879,0.056928521090728185,0.02545920860347974,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.02086198329925537,0.0249586186212599,0.08738293998732298,0.03907883877708776
GPT-5 Nano,citation_q4_highest__year_q3__discipline_other,5,5,0.5399718880653381,0.5323722839355469,0.059989591775105655,0.0268281610303197,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0060915350914001465,0.021216275433927744,0.06140290383758331,0.027460213399343795
GPT-5 Nano,citation_q4_highest__year_q3__discipline_psych_social,5,5,0.587730884552002,0.5780564904212951,0.041928828430050476,0.018751142117303728,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.053850531578063965,0.06690048191967604,0.06274554713093716,0.028060661734038476
GPT-5 Nano,citation_q4_highest__year_q4_newest,5,5,0.5608478784561157,0.5466118037700654,0.05770692805738678,0.025807322781801343,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.026967525482177734,0.03545579526844618,0.0989393713264035,0.04424703198738635
GPT-5 Nano,citation_q4_highest__year_q4_newest__discipline_math_phys_cs,5,5,0.5606845617294312,0.5390625715255737,0.04973663746714422,0.022242900469759488,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.026804208755493164,0.0279065630239546,0.09191004270092429,0.041103420658835016
GPT-5 Nano,citation_q4_highest__year_q4_newest__discipline_multidisciplinary,5,5,0.5624247789382935,0.561354649066925,0.01654091777220407,0.007397323309776536,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.02854442596435547,0.050198640565305916,0.08698187031766483,0.03889947496807396
GPT-5 Nano,citation_q4_highest__year_q4_newest__discipline_psych_social,5,5,0.5483308434486389,0.516900110244751,0.0451893331902363,0.02020928417425116,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.014450490474700928,0.005744101743131847,0.10628323612443094,0.04753130816857777
GPT-5 Nano,discipline_bio_evo,5,5,0.6669106483459473,0.6147532820701599,0.03513038334846047,0.015710785048556858,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.13303029537200928,0.10359727356854079,0.10549444627597729,0.04717855062435695
GPT-5 Nano,discipline_economics,5,5,0.6445633769035339,0.5845292627811431,0.10188373515995032,0.04556379152384686,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.11068302392959595,0.07337325427952406,0.044682481751035064,0.019982613319741646
GPT-5 Nano,discipline_math_phys_cs,5,5,0.5708508491516113,0.535325962305069,0.09557528535853567,0.04274256700612522,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03697049617767334,0.02416995380344984,0.16345226643047023,0.07309807576298766
GPT-5 Nano,discipline_multidisciplinary,5,5,0.6218973994255066,0.551979374885559,0.15633831444172114,0.0699166197158851,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0880170464515686,0.04082336638393995,0.11117203858669186,0.04971764709541453
GPT-5 Nano,discipline_other,5,5,0.6046147346496582,0.5903979301452636,0.05939518832680694,0.02656233572702846,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.07073438167572021,0.07924192164364455,0.09929554051371141,0.04440631569024862
GPT-5 Nano,discipline_psych_social,5,5,0.6590058207511902,0.6360859394073486,0.08309954878436115,0.037163247996278306,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.1251254677772522,0.1249299309057295,0.09029319832278106,0.04038034587112169
GPT-5 Nano,jcr_q1,5,5,0.6293412446975708,0.5738060355186463,0.08554111194205467,0.03825514823467066,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.09546089172363281,0.06265002701702711,0.15112955938134923,0.06758719363725758
GPT-5 Nano,jcr_q1__discipline_bio_evo,5,5,0.6072500944137573,0.5872660100460052,0.09140519224039524,0.04087764466919201,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.07336974143981934,0.07611000154438612,0.08721742576704886,0.039004818567532594
GPT-5 Nano,jcr_q1__discipline_economics,5,5,0.6399800777435303,0.6114699959754943,0.07371070051631844,0.03296442740472337,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.10609972476959229,0.10031398747387525,0.09831488340681258,0.043967752499519806
GPT-5 Nano,jcr_q1__discipline_math_phys_cs,5,5,0.5869472622871399,0.5733331918716431,0.04984378585964864,0.022290818687623427,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.053066909313201904,0.06217718337002394,0.09844405465028368,0.04402551963574772
GPT-5 Nano,jcr_q1__discipline_multidisciplinary,5,5,0.4884200990200043,0.4480940341949463,0.09485829190837491,0.04242191778732891,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,-0.045460253953933716,-0.06306197430667285,0.1637169513139353,0.07321644644139656
GPT-5 Nano,jcr_q1__discipline_other,5,5,0.6951362490653992,0.6727701783180237,0.026083229155107256,0.011664774692704846,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.16125589609146118,0.16161416981640456,0.07077635373937884,0.0316521476321645
GPT-5 Nano,jcr_q1__discipline_psych_social,5,5,0.6762375831604004,0.6304587960243225,0.05373817732964862,0.024032443499206486,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.1423572301864624,0.11930278752270337,0.1155265710347754,0.0516650532082432
GPT-5 Nano,jcr_q1__year_q1_oldest,5,5,0.6115846633911133,0.5536899924278259,0.08912610119270255,0.03985840416728159,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.07770431041717529,0.042533983926206796,0.15735124517548016,0.07036961611132189
GPT-5 Nano,jcr_q1__year_q1_oldest__discipline_bio_evo,5,5,0.5316217541694641,0.4957687795162201,0.03890514529020117,0.01739890990867912,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,-0.002258598804473877,-0.015387228985399038,0.1063752652607543,0.0475724648495237
GPT-5 Nano,jcr_q1__year_q1_oldest__discipline_economics,5,5,0.5652477145195007,0.5571497142314911,0.05701886816122987,0.025499613041721686,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.031367361545562744,0.04599370572987196,0.13271337472532935,0.05935122548184778
GPT-5 Nano,jcr_q1__year_q1_oldest__discipline_math_phys_cs,5,5,0.5943107008934021,0.5834686875343322,0.05385989087088617,0.024086875449604365,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.06043034791946411,0.07231267903271314,0.12476761190099087,0.055797772320185464
GPT-5 Nano,jcr_q1__year_q1_oldest__discipline_multidisciplinary,5,5,0.6313738226890564,0.5866153419017792,0.08621557626592384,0.03855677784998464,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.09749346971511841,0.07545933340016005,0.14343949181883256,0.06414809087298691
GPT-5 Nano,jcr_q1__year_q1_oldest__discipline_other,5,5,0.6525186896324158,0.6275866031646729,0.08579587890851569,0.0383690834857563,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.11863833665847778,0.11643059466305372,0.11023148332828375,0.04929701799653544
GPT-5 Nano,jcr_q1__year_q1_oldest__discipline_psych_social,5,5,0.55917888879776,0.5240409731864929,0.057168716186973,0.02556662711609284,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.02529853582382202,0.01288496468487379,0.10232331363086096,0.045760376992327184
GPT-5 Nano,jcr_q1__year_q2,5,5,0.6189197897911072,0.6001436531543731,0.07228542024935736,0.03232702269194057,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.08503943681716919,0.08898764465275404,0.08581201591142143,0.03837630017284638
GPT-5 Nano,jcr_q1__year_q2__discipline_bio_evo,5,5,0.6124792098999023,0.5649860680103302,0.08868779576608883,0.03966238802151853,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.07859885692596436,0.05383005950871107,0.13293368015690865,0.059449749066012525
GPT-5 Nano,jcr_q1__year_q2__discipline_economics,5,5,0.6286487579345703,0.5847164869308472,0.06361865485465219,0.02845112737841986,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.09476840496063232,0.07356047842922804,0.05371002685484824,0.02401985422415598
GPT-5 Nano,jcr_q1__year_q2__discipline_math_phys_cs,5,5,0.5725647211074829,0.5532157719135284,0.06837502851986965,0.030578242346783073,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03868436813354492,0.04205976341190931,0.12080405294469879,0.05402521486836602
GPT-5 Nano,jcr_q1__year_q2__discipline_multidisciplinary,5,5,0.6022862195968628,0.5774263918399811,0.0744900420132105,0.03331295951767079,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0684058666229248,0.06627038333836195,0.09792776550172083,0.04379462810930131
GPT-5 Nano,jcr_q1__year_q2__discipline_other,5,5,0.6303431391716003,0.5486834466457366,0.15158707145860156,0.06779179925831026,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.09646278619766235,0.03752743814411756,0.19905492617552786,0.0890200692369365
GPT-5 Nano,jcr_q1__year_q2__discipline_psych_social,5,5,0.6144984364509583,0.5915635585784912,0.06250906816292934,0.02795490512449558,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.08061808347702026,0.08040755007687209,0.10783402323045697,0.04822484124611865
GPT-5 Nano,jcr_q1__year_q3,5,5,0.5141388773918152,0.49166322946548463,0.0913273844736537,0.0408428479780697,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,-0.019741475582122803,-0.01949277903613451,0.0559504012979248,0.025021780134110463
GPT-5 Nano,jcr_q1__year_q3__discipline_bio_evo,5,5,0.6021983623504639,0.5639201104640961,0.12496174528875861,0.055884591410535665,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.06831800937652588,0.05276410196247694,0.1403093458825747,0.06274824705439346
GPT-5 Nano,jcr_q1__year_q3__discipline_economics,5,5,0.5665671229362488,0.516956889629364,0.050355574218859354,0.022519697399881078,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03268676996231079,0.005800881127744883,0.1260369260278632,0.05636542685468293
GPT-5 Nano,jcr_q1__year_q3__discipline_math_phys_cs,5,5,0.5885374546051025,0.5666832089424133,0.032572589709868364,0.014566904958895163,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.05465710163116455,0.0555272004407942,0.09112221796565527,0.04075109472635156
GPT-5 Nano,jcr_q1__year_q3__discipline_multidisciplinary,5,5,0.6082345247268677,0.5926583528518676,0.07248320955536472,0.03241547675863156,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.07435417175292969,0.08150234435024854,0.11093525442280742,0.04961175399812632
GPT-5 Nano,jcr_q1__year_q3__discipline_other,5,5,0.5524705648422241,0.5312212347984314,0.019853529525629982,0.008878768322521558,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.018590211868286133,0.020065226296812268,0.08976706344074957,0.04014505119881044
GPT-5 Nano,jcr_q1__year_q3__discipline_psych_social,5,5,0.6380444169044495,0.622180986404419,0.07244977589724573,0.03240052477217345,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.10416406393051147,0.11102497790279982,0.14404419230497384,0.06441852115159472
GPT-5 Nano,jcr_q1__year_q4_newest,5,5,0.5665732026100159,0.5308722794055939,0.0767215653013412,0.03431092707079761,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03269284963607788,0.019716270903974743,0.1412497715956892,0.06316881821885599
GPT-5 Nano,jcr_q1__year_q4_newest__discipline_bio_evo,5,5,0.5346113443374634,0.5260022401809692,0.05854686868935144,0.026182955651828765,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0007309913635253906,0.014846231679350109,0.08167673105503002,0.03652694456380305
GPT-5 Nano,jcr_q1__year_q4_newest__discipline_economics,5,5,0.607623815536499,0.5863744258880615,0.03671753970540308,0.016420582949565776,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.07374346256256104,0.07521841738644239,0.11214018805848444,0.050150616701676275
GPT-5 Nano,jcr_q1__year_q4_newest__discipline_math_phys_cs,5,5,0.5971350073814392,0.5659895956516265,0.07019531437302545,0.031392298928010584,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.06325465440750122,0.054833587150007454,0.07779532685739604,0.034791127836990524
GPT-5 Nano,jcr_q1__year_q4_newest__discipline_multidisciplinary,5,5,0.5801809430122375,0.5628239274024963,0.05454148832059607,0.02439169509577273,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.04630059003829956,0.051667918900877206,0.11096170973805465,0.04962358517477811
GPT-5 Nano,jcr_q1__year_q4_newest__discipline_other,5,5,0.6003580689430237,0.5887497544288636,0.03366093385928564,0.015053627259097405,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.0664777159690857,0.0775937459272444,0.06764012163095608,0.030249581994634345
GPT-5 Nano,jcr_q1__year_q4_newest__discipline_psych_social,5,5,0.7247139811515808,0.63917635679245,0.06975655473642357,0.031196079653365606,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.19083362817764282,0.1280203482908308,0.08307383083547284,0.03715174657988708
GPT-5 Nano,jcr_q2,5,5,0.6303094029426575,0.5862722039222718,0.0630179653096208,0.028182490847207135,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.09642904996871948,0.07511619542065259,0.11018954702240934,0.04927826351040336
GPT-5 Nano,jcr_q2__discipline_bio_evo,5,5,0.5983902215957642,0.5798476696014404,0.08653560100149009,0.03869989726262614,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.06450986862182617,0.0686916610998213,0.061466642147676206,0.02748871803817153
GPT-5 Nano,jcr_q2__discipline_economics,5,5,0.5985022187232971,0.5824478149414063,0.04041893611686893,0.01807589774710806,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.06462186574935913,0.07129180643978712,0.10363641526753145,0.04634761389651947
GPT-5 Nano,jcr_q2__discipline_math_phys_cs,5,5,0.6017911434173584,0.5805153608322143,0.04211426033410641,0.018834069785836988,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.06791079044342041,0.06935935233059523,0.09721956137422598,0.04347790959509643
GPT-5 Nano,jcr_q2__discipline_multidisciplinary,5,5,0.5604557991027832,0.5538248419761658,0.0432254030308011,0.019330987906339338,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.026575446128845215,0.04266883347454664,0.10698021078435266,0.04784300471221373
