n_filters,count,type_value,citation_value,jcr_value,year_value,discipline_value,collection_id,filter_label,filters_json,set_path
3,20,empirical,Q1_lowest,,,bio_evo,type_empirical__citation_q1_lowest__discipline_bio_evo,type=empirical | citation=Q1_lowest | discipline=bio_evo,"{""citation"": ""Q1_lowest"", ""discipline"": ""bio_evo"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__discipline_bio_evo.csv
3,173,empirical,Q1_lowest,,,economics,type_empirical__citation_q1_lowest__discipline_economics,type=empirical | citation=Q1_lowest | discipline=economics,"{""citation"": ""Q1_lowest"", ""discipline"": ""economics"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__discipline_economics.csv
3,30,empirical,Q1_lowest,,,math_phys_cs,type_empirical__citation_q1_lowest__discipline_math_phys_cs,type=empirical | citation=Q1_lowest | discipline=math_phys_cs,"{""citation"": ""Q1_lowest"", ""discipline"": ""math_phys_cs"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__discipline_math_phys_cs.csv
3,49,empirical,Q1_lowest,,,multidisciplinary,type_empirical__citation_q1_lowest__discipline_multidisciplinary,type=empirical | citation=Q1_lowest | discipline=multidisciplinary,"{""citation"": ""Q1_lowest"", ""discipline"": ""multidisciplinary"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__discipline_multidisciplinary.csv
3,14,empirical,Q1_lowest,,,other,type_empirical__citation_q1_lowest__discipline_other,type=empirical | citation=Q1_lowest | discipline=other,"{""citation"": ""Q1_lowest"", ""discipline"": ""other"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__discipline_other.csv
3,142,empirical,Q1_lowest,,,psych_social,type_empirical__citation_q1_lowest__discipline_psych_social,type=empirical | citation=Q1_lowest | discipline=psych_social,"{""citation"": ""Q1_lowest"", ""discipline"": ""psych_social"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__discipline_psych_social.csv
3,131,empirical,Q1_lowest,Q1,,,type_empirical__citation_q1_lowest__jcr_q1,type=empirical | citation=Q1_lowest | jcr=Q1,"{""citation"": ""Q1_lowest"", ""jcr"": ""Q1"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__jcr_q1.csv
3,135,empirical,Q1_lowest,Q2,,,type_empirical__citation_q1_lowest__jcr_q2,type=empirical | citation=Q1_lowest | jcr=Q2,"{""citation"": ""Q1_lowest"", ""jcr"": ""Q2"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__jcr_q2.csv
3,46,empirical,Q1_lowest,Q3,,,type_empirical__citation_q1_lowest__jcr_q3,type=empirical | citation=Q1_lowest | jcr=Q3,"{""citation"": ""Q1_lowest"", ""jcr"": ""Q3"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__jcr_q3.csv
3,26,empirical,Q1_lowest,Q4,,,type_empirical__citation_q1_lowest__jcr_q4,type=empirical | citation=Q1_lowest | jcr=Q4,"{""citation"": ""Q1_lowest"", ""jcr"": ""Q4"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__jcr_q4.csv
3,16,empirical,Q1_lowest,,Q1_oldest,,type_empirical__citation_q1_lowest__year_q1_oldest,type=empirical | citation=Q1_lowest | year=Q1_oldest,"{""citation"": ""Q1_lowest"", ""type"": ""empirical"", ""year"": ""Q1_oldest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__year_q1_oldest.csv
3,22,empirical,Q1_lowest,,Q2,,type_empirical__citation_q1_lowest__year_q2,type=empirical | citation=Q1_lowest | year=Q2,"{""citation"": ""Q1_lowest"", ""type"": ""empirical"", ""year"": ""Q2""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__year_q2.csv
3,99,empirical,Q1_lowest,,Q3,,type_empirical__citation_q1_lowest__year_q3,type=empirical | citation=Q1_lowest | year=Q3,"{""citation"": ""Q1_lowest"", ""type"": ""empirical"", ""year"": ""Q3""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__year_q3.csv
3,211,empirical,Q1_lowest,,Q4_newest,,type_empirical__citation_q1_lowest__year_q4_newest,type=empirical | citation=Q1_lowest | year=Q4_newest,"{""citation"": ""Q1_lowest"", ""type"": ""empirical"", ""year"": ""Q4_newest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q1_lowest__year_q4_newest.csv
3,37,empirical,Q2,,,bio_evo,type_empirical__citation_q2__discipline_bio_evo,type=empirical | citation=Q2 | discipline=bio_evo,"{""citation"": ""Q2"", ""discipline"": ""bio_evo"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__discipline_bio_evo.csv
3,144,empirical,Q2,,,economics,type_empirical__citation_q2__discipline_economics,type=empirical | citation=Q2 | discipline=economics,"{""citation"": ""Q2"", ""discipline"": ""economics"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__discipline_economics.csv
3,20,empirical,Q2,,,math_phys_cs,type_empirical__citation_q2__discipline_math_phys_cs,type=empirical | citation=Q2 | discipline=math_phys_cs,"{""citation"": ""Q2"", ""discipline"": ""math_phys_cs"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__discipline_math_phys_cs.csv
3,44,empirical,Q2,,,multidisciplinary,type_empirical__citation_q2__discipline_multidisciplinary,type=empirical | citation=Q2 | discipline=multidisciplinary,"{""citation"": ""Q2"", ""discipline"": ""multidisciplinary"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__discipline_multidisciplinary.csv
3,7,empirical,Q2,,,other,type_empirical__citation_q2__discipline_other,type=empirical | citation=Q2 | discipline=other,"{""citation"": ""Q2"", ""discipline"": ""other"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__discipline_other.csv
3,109,empirical,Q2,,,psych_social,type_empirical__citation_q2__discipline_psych_social,type=empirical | citation=Q2 | discipline=psych_social,"{""citation"": ""Q2"", ""discipline"": ""psych_social"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__discipline_psych_social.csv
3,113,empirical,Q2,Q1,,,type_empirical__citation_q2__jcr_q1,type=empirical | citation=Q2 | jcr=Q1,"{""citation"": ""Q2"", ""jcr"": ""Q1"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__jcr_q1.csv
3,123,empirical,Q2,Q2,,,type_empirical__citation_q2__jcr_q2,type=empirical | citation=Q2 | jcr=Q2,"{""citation"": ""Q2"", ""jcr"": ""Q2"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__jcr_q2.csv
3,48,empirical,Q2,Q3,,,type_empirical__citation_q2__jcr_q3,type=empirical | citation=Q2 | jcr=Q3,"{""citation"": ""Q2"", ""jcr"": ""Q3"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__jcr_q3.csv
3,13,empirical,Q2,Q4,,,type_empirical__citation_q2__jcr_q4,type=empirical | citation=Q2 | jcr=Q4,"{""citation"": ""Q2"", ""jcr"": ""Q4"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__jcr_q4.csv
3,34,empirical,Q2,,Q1_oldest,,type_empirical__citation_q2__year_q1_oldest,type=empirical | citation=Q2 | year=Q1_oldest,"{""citation"": ""Q2"", ""type"": ""empirical"", ""year"": ""Q1_oldest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__year_q1_oldest.csv
3,90,empirical,Q2,,Q2,,type_empirical__citation_q2__year_q2,type=empirical | citation=Q2 | year=Q2,"{""citation"": ""Q2"", ""type"": ""empirical"", ""year"": ""Q2""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__year_q2.csv
3,111,empirical,Q2,,Q3,,type_empirical__citation_q2__year_q3,type=empirical | citation=Q2 | year=Q3,"{""citation"": ""Q2"", ""type"": ""empirical"", ""year"": ""Q3""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__year_q3.csv
3,68,empirical,Q2,,Q4_newest,,type_empirical__citation_q2__year_q4_newest,type=empirical | citation=Q2 | year=Q4_newest,"{""citation"": ""Q2"", ""type"": ""empirical"", ""year"": ""Q4_newest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q2__year_q4_newest.csv
3,32,empirical,Q3,,,bio_evo,type_empirical__citation_q3__discipline_bio_evo,type=empirical | citation=Q3 | discipline=bio_evo,"{""citation"": ""Q3"", ""discipline"": ""bio_evo"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__discipline_bio_evo.csv
3,120,empirical,Q3,,,economics,type_empirical__citation_q3__discipline_economics,type=empirical | citation=Q3 | discipline=economics,"{""citation"": ""Q3"", ""discipline"": ""economics"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__discipline_economics.csv
3,12,empirical,Q3,,,math_phys_cs,type_empirical__citation_q3__discipline_math_phys_cs,type=empirical | citation=Q3 | discipline=math_phys_cs,"{""citation"": ""Q3"", ""discipline"": ""math_phys_cs"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__discipline_math_phys_cs.csv
3,65,empirical,Q3,,,multidisciplinary,type_empirical__citation_q3__discipline_multidisciplinary,type=empirical | citation=Q3 | discipline=multidisciplinary,"{""citation"": ""Q3"", ""discipline"": ""multidisciplinary"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__discipline_multidisciplinary.csv
3,5,empirical,Q3,,,other,type_empirical__citation_q3__discipline_other,type=empirical | citation=Q3 | discipline=other,"{""citation"": ""Q3"", ""discipline"": ""other"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__discipline_other.csv
3,127,empirical,Q3,,,psych_social,type_empirical__citation_q3__discipline_psych_social,type=empirical | citation=Q3 | discipline=psych_social,"{""citation"": ""Q3"", ""discipline"": ""psych_social"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__discipline_psych_social.csv
3,183,empirical,Q3,Q1,,,type_empirical__citation_q3__jcr_q1,type=empirical | citation=Q3 | jcr=Q1,"{""citation"": ""Q3"", ""jcr"": ""Q1"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__jcr_q1.csv
3,92,empirical,Q3,Q2,,,type_empirical__citation_q3__jcr_q2,type=empirical | citation=Q3 | jcr=Q2,"{""citation"": ""Q3"", ""jcr"": ""Q2"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__jcr_q2.csv
3,25,empirical,Q3,Q3,,,type_empirical__citation_q3__jcr_q3,type=empirical | citation=Q3 | jcr=Q3,"{""citation"": ""Q3"", ""jcr"": ""Q3"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__jcr_q3.csv
3,6,empirical,Q3,Q4,,,type_empirical__citation_q3__jcr_q4,type=empirical | citation=Q3 | jcr=Q4,"{""citation"": ""Q3"", ""jcr"": ""Q4"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__jcr_q4.csv
3,48,empirical,Q3,,Q1_oldest,,type_empirical__citation_q3__year_q1_oldest,type=empirical | citation=Q3 | year=Q1_oldest,"{""citation"": ""Q3"", ""type"": ""empirical"", ""year"": ""Q1_oldest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__year_q1_oldest.csv
3,159,empirical,Q3,,Q2,,type_empirical__citation_q3__year_q2,type=empirical | citation=Q3 | year=Q2,"{""citation"": ""Q3"", ""type"": ""empirical"", ""year"": ""Q2""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__year_q2.csv
3,87,empirical,Q3,,Q3,,type_empirical__citation_q3__year_q3,type=empirical | citation=Q3 | year=Q3,"{""citation"": ""Q3"", ""type"": ""empirical"", ""year"": ""Q3""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__year_q3.csv
3,16,empirical,Q3,,Q4_newest,,type_empirical__citation_q3__year_q4_newest,type=empirical | citation=Q3 | year=Q4_newest,"{""citation"": ""Q3"", ""type"": ""empirical"", ""year"": ""Q4_newest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q3__year_q4_newest.csv
3,43,empirical,Q4_highest,,,bio_evo,type_empirical__citation_q4_highest__discipline_bio_evo,type=empirical | citation=Q4_highest | discipline=bio_evo,"{""citation"": ""Q4_highest"", ""discipline"": ""bio_evo"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q4_highest__discipline_bio_evo.csv
3,125,empirical,Q4_highest,,,economics,type_empirical__citation_q4_highest__discipline_economics,type=empirical | citation=Q4_highest | discipline=economics,"{""citation"": ""Q4_highest"", ""discipline"": ""economics"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q4_highest__discipline_economics.csv
3,7,empirical,Q4_highest,,,math_phys_cs,type_empirical__citation_q4_highest__discipline_math_phys_cs,type=empirical | citation=Q4_highest | discipline=math_phys_cs,"{""citation"": ""Q4_highest"", ""discipline"": ""math_phys_cs"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q4_highest__discipline_math_phys_cs.csv
3,105,empirical,Q4_highest,,,multidisciplinary,type_empirical__citation_q4_highest__discipline_multidisciplinary,type=empirical | citation=Q4_highest | discipline=multidisciplinary,"{""citation"": ""Q4_highest"", ""discipline"": ""multidisciplinary"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q4_highest__discipline_multidisciplinary.csv
3,127,empirical,Q4_highest,,,psych_social,type_empirical__citation_q4_highest__discipline_psych_social,type=empirical | citation=Q4_highest | discipline=psych_social,"{""citation"": ""Q4_highest"", ""discipline"": ""psych_social"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q4_highest__discipline_psych_social.csv
3,273,empirical,Q4_highest,Q1,,,type_empirical__citation_q4_highest__jcr_q1,type=empirical | citation=Q4_highest | jcr=Q1,"{""citation"": ""Q4_highest"", ""jcr"": ""Q1"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q4_highest__jcr_q1.csv
3,61,empirical,Q4_highest,Q2,,,type_empirical__citation_q4_highest__jcr_q2,type=empirical | citation=Q4_highest | jcr=Q2,"{""citation"": ""Q4_highest"", ""jcr"": ""Q2"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q4_highest__jcr_q2.csv
3,32,empirical,Q4_highest,Q3,,,type_empirical__citation_q4_highest__jcr_q3,type=empirical | citation=Q4_highest | jcr=Q3,"{""citation"": ""Q4_highest"", ""jcr"": ""Q3"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q4_highest__jcr_q3.csv
3,3,empirical,Q4_highest,Q4,,,type_empirical__citation_q4_highest__jcr_q4,type=empirical | citation=Q4_highest | jcr=Q4,"{""citation"": ""Q4_highest"", ""jcr"": ""Q4"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q4_highest__jcr_q4.csv
3,236,empirical,Q4_highest,,Q1_oldest,,type_empirical__citation_q4_highest__year_q1_oldest,type=empirical | citation=Q4_highest | year=Q1_oldest,"{""citation"": ""Q4_highest"", ""type"": ""empirical"", ""year"": ""Q1_oldest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q4_highest__year_q1_oldest.csv
3,115,empirical,Q4_highest,,Q2,,type_empirical__citation_q4_highest__year_q2,type=empirical | citation=Q4_highest | year=Q2,"{""citation"": ""Q4_highest"", ""type"": ""empirical"", ""year"": ""Q2""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q4_highest__year_q2.csv
3,27,empirical,Q4_highest,,Q3,,type_empirical__citation_q4_highest__year_q3,type=empirical | citation=Q4_highest | year=Q3,"{""citation"": ""Q4_highest"", ""type"": ""empirical"", ""year"": ""Q3""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__citation_q4_highest__year_q3.csv
3,86,empirical,,Q1,,bio_evo,type_empirical__jcr_q1__discipline_bio_evo,type=empirical | jcr=Q1 | discipline=bio_evo,"{""discipline"": ""bio_evo"", ""jcr"": ""Q1"", ""type"": ""empirical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_empirical__jcr_q1__discipline_bio_evo.csv
