model,kind,item_id,group,correlation,count
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2018.03.036,Non-empirical,0.5419178605079651,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2018.12.040,Non-empirical,0.4962405860424042,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2019.01.004,Non-empirical,0.2601530253887176,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2019.04.015,Non-empirical,0.5962314009666443,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2019.109398,Empirical,0.5214179158210754,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2019.109422,Non-empirical,0.5068124532699585,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2019.109423,Non-empirical,0.5805256962776184,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2019.109517,Non-empirical,0.5905406475067139,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2019.109518,Non-empirical,0.5275799632072449,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2020.109715,Non-empirical,0.5686080455780029,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2021.111229,Non-empirical,0.5349586009979248,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2021.111395,Non-empirical,0.501433253288269,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2021.111663,Non-empirical,0.5738950371742249,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2022.111948,Non-empirical,0.5598725080490112,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2022.111973,Non-empirical,0.5844168066978455,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2022.112298,Non-empirical,0.5771370530128479,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2022.112413,Empirical,0.6016424298286438,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2022.112432,Non-empirical,0.4545283913612366,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2022.112747,Non-empirical,0.5549286603927612,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2022.112849,Non-empirical,0.5509123802185059,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2022.112987,Non-empirical,0.5115793943405151,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2023.113218,Non-empirical,0.6214743852615356,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2023.113236,Non-empirical,0.5825638175010681,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2023.113295,Non-empirical,0.5480812788009644,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2023.113318,Non-empirical,0.5919609665870667,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2023.113319,Non-empirical,0.5425403714179993,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2023.113519,Non-empirical,0.4680275917053222,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2023.113552,Non-empirical,0.5006371736526489,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2023.113562,Non-empirical,0.4579268395900726,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2023.113669,Non-empirical,0.5572167038917542,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2023.114011,Non-empirical,0.5082014799118042,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2023.114031,Non-empirical,0.4874904155731201,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2023.114385,Non-empirical,0.5610603094100952,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2024.114545,Non-empirical,0.5735114812850952,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2024.114547,Non-empirical,0.5735741853713989,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2024.114651,Non-empirical,0.5445329546928406,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2024.114699,Non-empirical,0.5070514678955078,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2024.114754,Non-empirical,0.5241584181785583,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2024.114859,Non-empirical,0.4902383983135223,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2024.115003,Empirical,0.3996855616569519,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2024.115095,Non-empirical,0.5702747702598572,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2024.115250,Non-empirical,0.5957353115081787,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2024.115693,Non-empirical,0.3874334692955017,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2024.115778,Non-empirical,0.5019873976707458,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2025.116135,Non-empirical,0.5655040144920349,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2025.116255,Non-empirical,0.5475717186927795,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2025.116295,Non-empirical,0.608519434928894,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2025.116297,Non-empirical,0.5293352603912354,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2025.116298,Non-empirical,0.5443463921546936,
Gemini 2.5 Pro,individual_papers,10.1016_j.chaos.2025.116323,Non-empirical,0.5356345772743225,
Gemini 2.5 Pro,individual_papers,10.1016_j.chieco.2022.101826,Empirical,0.6003896594047546,
Gemini 2.5 Pro,individual_papers,10.1016_j.chieco.2024.102267,Empirical,0.4478672742843628,
Gemini 2.5 Pro,individual_papers,10.1016_j.chieco.2025.102459,Empirical,0.506148099899292,
Gemini 2.5 Pro,individual_papers,10.1016_j.cie.2018.02.040,Non-empirical,0.434241771697998,
Gemini 2.5 Pro,individual_papers,10.1016_j.cnsns.2021.105726,Non-empirical,0.3570207953453064,
Gemini 2.5 Pro,individual_papers,10.1016_j.cognition.2017.01.017,Empirical,0.5707111358642578,
Gemini 2.5 Pro,individual_papers,10.1016_j.cogsys.2005.11.010,Non-empirical,0.607405960559845,
Gemini 2.5 Pro,individual_papers,10.1016_j.comnet.2011.07.011,Non-empirical,0.5272121429443359,
Gemini 2.5 Pro,individual_papers,10.1016_j.comnet.2011.11.013,Non-empirical,0.5382865071296692,
Gemini 2.5 Pro,individual_papers,10.1016_j.comnet.2012.08.012,Non-empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1016_j.conb.2004.10.007,Non-empirical,0.1902656853199005,
Gemini 2.5 Pro,individual_papers,10.1016_j.copsyc.2021.06.020,Non-empirical,0.6518583297729492,
Gemini 2.5 Pro,individual_papers,10.1016_j.copsyc.2021.08.033,Non-empirical,0.5610702633857727,
Gemini 2.5 Pro,individual_papers,10.1016_j.copsyc.2021.09.003,Non-empirical,0.4917505085468292,
Gemini 2.5 Pro,individual_papers,10.1016_j.copsyc.2024.101849,Non-empirical,0.5530710220336914,
Gemini 2.5 Pro,individual_papers,10.1016_j.cosust.2014.08.002,Non-empirical,0.6413190960884094,
Gemini 2.5 Pro,individual_papers,10.1016_j.cub.2006.03.069,Empirical,0.6016703844070435,
Gemini 2.5 Pro,individual_papers,10.1016_j.cub.2010.10.027,Empirical,0.6829014420509338,
Gemini 2.5 Pro,individual_papers,10.1016_j.drugalcdep.2013.08.013,Empirical,0.5790132880210876,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecocom.2018.06.001,Non-empirical,0.4855833947658539,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecolecon.2006.11.003,Non-empirical,0.5663198828697205,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecolecon.2008.01.015,Empirical,0.7198964357376099,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecolecon.2011.01.011,Non-empirical,0.7201739549636841,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecolecon.2011.05.011,Empirical,0.6499161124229431,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecolecon.2013.05.013,Non-empirical,0.3728016316890716,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecolecon.2013.08.010,Empirical,0.5606123208999634,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecolecon.2015.04.005,Empirical,0.4788560271263122,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecolecon.2015.05.011,Empirical,0.5286385416984558,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecolecon.2019.106432,Empirical,0.5005691647529602,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecolecon.2022.107597,Empirical,0.5237618088722229,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecolecon.2023.107932,Empirical,0.5813474655151367,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecolecon.2024.108388,Empirical,0.5630688667297363,
Gemini 2.5 Pro,individual_papers,10.1016_j.ecolecon.2024.108438,Empirical,0.5271441340446472,
Gemini 2.5 Pro,individual_papers,10.1016_j.econlet.2006.02.010,Non-empirical,0.453701764345169,
Gemini 2.5 Pro,individual_papers,10.1016_j.econlet.2007.09.048,Empirical,0.5039317607879639,
Gemini 2.5 Pro,individual_papers,10.1016_j.econlet.2008.12.012,Non-empirical,0.5321006178855896,
Gemini 2.5 Pro,individual_papers,10.1016_j.econlet.2009.08.024,Empirical,0.5968400835990906,
Gemini 2.5 Pro,individual_papers,10.1016_j.econlet.2012.08.002,Empirical,0.5797263979911804,
Gemini 2.5 Pro,individual_papers,10.1016_j.econlet.2012.08.014,Empirical,0.5778539776802063,
Gemini 2.5 Pro,individual_papers,10.1016_j.econlet.2014.05.017,Empirical,0.4915216863155365,
Gemini 2.5 Pro,individual_papers,10.1016_j.econlet.2016.12.025,Non-empirical,0.6224183440208435,
Gemini 2.5 Pro,individual_papers,10.1016_j.econlet.2017.01.016,Empirical,0.5027583837509155,
Gemini 2.5 Pro,individual_papers,10.1016_j.econlet.2017.05.022,Empirical,0.5525016188621521,
Gemini 2.5 Pro,individual_papers,10.1016_j.econlet.2018.07.043,Empirical,0.6777531504631042,
Gemini 2.5 Pro,individual_papers,10.1016_j.econlet.2020.109155,Empirical,0.4858295917510986,
Gemini 2.5 Pro,individual_papers,10.1016_j.ejor.2008.01.021,Non-empirical,0.5616880655288696,
Gemini 2.5 Pro,individual_papers,10.1016_j.ejpoleco.2009.10.002,Non-empirical,0.5850948691368103,
Gemini 2.5 Pro,individual_papers,10.1016_j.ejpoleco.2009.11.006,Non-empirical,0.5246500968933105,
Gemini 2.5 Pro,individual_papers,10.1016_j.ejpoleco.2012.03.001,Non-empirical,0.5521499514579773,
Gemini 2.5 Pro,individual_papers,10.1016_j.ejpoleco.2013.11.005,Empirical,0.4910034239292145,
Gemini 2.5 Pro,individual_papers,10.1016_j.ejpoleco.2022.102354,Empirical,0.5077494382858276,
Gemini 2.5 Pro,individual_papers,10.1016_j.envsci.2014.05.006,Empirical,0.4031157791614532,
Gemini 2.5 Pro,individual_papers,10.1016_j.eswa.2014.02.050,Non-empirical,0.4661976099014282,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2004.10.005,Empirical,0.4175925254821777,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2008.09.005,Empirical,0.7087440490722656,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2008.09.007,Empirical,0.5163354873657227,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2010.04.003,Empirical,0.6454193592071533,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2012.05.003,Empirical,0.5201420783996582,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2012.09.008,Empirical,0.2025172412395477,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2013.11.012,Non-empirical,0.4833835065364837,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2014.11.009,Empirical,0.5460262298583984,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2015.06.004,Empirical,0.5246453881263733,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2016.08.004,Empirical,0.4019129574298858,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2017.01.007,Empirical,0.491617202758789,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2017.07.013,Empirical,0.4932209253311157,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2018.05.004,Empirical,0.6156911253929138,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2019.103346,Empirical,0.5192335844039917,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2021.103711,Empirical,0.456575334072113,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2021.103862,Empirical,0.6111285090446472,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2023.104466,Empirical,0.5953578948974609,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2023.104659,Empirical,0.5611820220947266,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2024.104682,Empirical,0.3403314650058746,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2024.104818,Empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1016_j.euroecorev.2024.104885,Empirical,0.5494541525840759,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2004.03.002,Non-empirical,0.5956724882125854,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2004.04.002,Empirical,0.341602623462677,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2004.08.001,Non-empirical,0.6457222104072571,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2006.06.001,Empirical,0.4121772944927215,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2006.08.002,Non-empirical,0.5463402271270752,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2007.04.001,Empirical,0.5842956304550171,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2007.08.002,Empirical,0.4940226972103119,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2008.01.001,Empirical,0.620586633682251,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2013.10.001,Empirical,0.5973401069641113,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2014.02.002,Non-empirical,0.5819522142410278,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2014.09.001,Non-empirical,0.5918188691139221,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2015.02.002,Empirical,0.3343901932239532,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2015.02.003,Non-empirical,0.6018178462982178,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2015.06.002,Non-empirical,0.4182969927787781,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2015.12.004,Empirical,0.3980079591274261,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2016.02.001,Empirical,0.6920785307884216,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2017.07.003,Empirical,0.5401431918144226,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2020.05.007,Non-empirical,0.5744607448577881,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2020.10.002,Non-empirical,0.5275760889053345,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2021.04.002,Empirical,0.546688973903656,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2022.10.002,Empirical,0.3216092586517334,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2023.03.001,Empirical,0.6414650082588196,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2023.06.002,Non-empirical,0.4413019120693207,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2024.01.003,Empirical,0.4716812670230865,
Gemini 2.5 Pro,individual_papers,10.1016_j.evolhumbehav.2025.106711,Empirical,0.4081127345561981,
Gemini 2.5 Pro,individual_papers,10.1016_j.forpol.2004.03.006,Empirical,0.4224291741847992,
Gemini 2.5 Pro,individual_papers,10.1016_j.forpol.2020.102121,Empirical,0.5444064140319824,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2004.08.007,Empirical,0.391161173582077,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2005.03.001,Non-empirical,0.5800192356109619,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2006.03.007,Non-empirical,0.6754545569419861,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2006.08.011,Empirical,0.3720663487911224,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2007.05.001,Empirical,0.5583581924438477,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2007.09.004,Empirical,0.4797686338424682,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2007.10.009,Non-empirical,0.5531559586524963,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2009.07.007,Non-empirical,0.543865442276001,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2009.09.004,Empirical,0.2585839331150055,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2010.08.010,Non-empirical,0.6524748206138611,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2012.10.001,Empirical,0.3935365974903106,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2012.10.011,Empirical,0.3871992528438568,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2013.06.012,Empirical,0.5564091205596924,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2014.01.002,Empirical,0.309409886598587,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2014.03.006,Empirical,0.5183171033859253,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2015.05.005,Non-empirical,0.5230973362922668,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2015.10.001,Empirical,0.5924753546714783,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2016.02.009,Empirical,0.5029069185256958,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2016.03.002,Non-empirical,0.4719593524932861,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2017.02.007,Empirical,0.6738510131835938,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2017.09.015,Empirical,0.5897218585014343,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2018.10.003,Empirical,0.5332647562026978,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2019.02.006,Empirical,0.5468523502349854,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2020.07.001,Empirical,0.5469274520874023,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2020.07.004,Empirical,0.5056560039520264,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2020.08.004,Empirical,0.5469998121261597,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2021.08.003,Empirical,0.5164103507995605,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2022.03.015,Empirical,0.4988912940025329,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2023.02.005,Empirical,0.5905858874320984,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2023.04.003,Non-empirical,0.5710232853889465,
Gemini 2.5 Pro,individual_papers,10.1016_j.geb.2025.01.011,Empirical,0.3890346884727478,
Gemini 2.5 Pro,individual_papers,10.1016_j.heliyon.2023.e16729,Non-empirical,0.5877159237861633,
Gemini 2.5 Pro,individual_papers,10.1016_j.heliyon.2023.e22748,Non-empirical,0.5678648948669434,
Gemini 2.5 Pro,individual_papers,10.1016_j.hydroa.2024.100188,Non-empirical,0.5671533346176147,
Gemini 2.5 Pro,individual_papers,10.1016_j.ins.2016.07.041,Non-empirical,0.5549087524414062,
Gemini 2.5 Pro,individual_papers,10.1016_j.irle.2013.07.005,Empirical,0.3706929683685303,
Gemini 2.5 Pro,individual_papers,10.1016_j.irle.2014.03.001,Empirical,0.5650494694709778,
Gemini 2.5 Pro,individual_papers,10.1016_j.irle.2018.12.010,Empirical,0.5809953808784485,
Gemini 2.5 Pro,individual_papers,10.1016_j.irle.2019.105858,Empirical,0.5139428377151489,
Gemini 2.5 Pro,individual_papers,10.1016_j.irle.2020.105931,Empirical,0.5857434272766113,
Gemini 2.5 Pro,individual_papers,10.1016_j.isci.2020.101438,Empirical,0.5954857468605042,
Gemini 2.5 Pro,individual_papers,10.1016_j.isci.2021.102844,Non-empirical,0.5277066826820374,
Gemini 2.5 Pro,individual_papers,10.1016_j.isci.2025.112833,Empirical,0.5049601793289185,
Gemini 2.5 Pro,individual_papers,10.1016_j.jdeveco.2011.12.002,Empirical,0.5628644824028015,
Gemini 2.5 Pro,individual_papers,10.1016_j.jdeveco.2022.102845,Empirical,0.5635890364646912,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2003.06.005,Non-empirical,0.5367857813835144,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2003.06.006,Empirical,0.5145233869552612,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2003.11.006,Empirical,0.5552591681480408,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2005.02.008,Empirical,0.700729489326477,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2005.04.018,Empirical,0.4408142864704132,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2005.07.002,Non-empirical,0.5967814326286316,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2008.02.006,Empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2008.09.007,Empirical,0.5053392648696899,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2009.01.006,Empirical,0.518523097038269,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2009.03.011,Empirical,0.3764621615409851,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2009.03.022,Empirical,0.5534848570823669,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2009.11.001,Empirical,0.3399293422698974,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2009.11.003,Empirical,0.4415719211101532,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2010.09.010,Non-empirical,0.2979477941989898,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2011.01.005,Empirical,0.5155053734779358,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2011.01.017,Empirical,0.0374508053064346,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2011.01.018,Empirical,0.5878781080245972,
Gemini 2.5 Pro,individual_papers,10.1016_j.jebo.2011.09.002,Empirical,0.3679490983486175,
