custom_id,paper_id,dimension,present,evidence_tier,effect_direction,evidence_basis,notes,support_refs
10.1016_s0014-2921(01)00220-3,10.1016_s0014-2921(01)00220-3,punishment_tech,no,not_present,N/A,N/A,No punishment or sanctioning mechanism is present in the experiment.,
10.1016_s0014-2921(01)00220-3,10.1016_s0014-2921(01)00220-3,reward_exists,no,not_present,N/A,N/A,No reward or positive sanctioning mechanism is present.,
10.1016_s0014-2921(01)00220-3,10.1016_s0014-2921(01)00220-3,reward_cost,no,not_present,N/A,N/A,No reward mechanism.,
10.1016_s0014-2921(01)00220-3,10.1016_s0014-2921(01)00220-3,reward_tech,no,not_present,N/A,N/A,No reward mechanism.,
10.1016_s0014-2921(01)00220-3,10.1016_s0014-2921(01)00220-3,show_n_rounds,yes,informative_direct,N/A,manipulated,Subjects knew the experiment was played only once (one-shot).,Section 2. Experimental design
10.1016_s0014-2921(01)00220-3,10.1016_s0014-2921(01)00220-3,show_other_summaries,yes,informative_direct,N/A,manipulated,Subjects made conditional stealing decisions based on the (rounded) average stealing of others; this information was provided in the conditional decision table.,Section 2. Experimental design
10.1016_s0014-2921(01)00220-3,10.1016_s0014-2921(01)00220-3,show_punishment_id,no,not_present,N/A,N/A,No punishment or identification of punishers.,
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,player_count,no,not_present,N/A,N/A,No specific player count or game design details are discussed.,
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,num_rounds,no,not_present,N/A,N/A,No discussion of number of rounds or repeated vs. one-shot games beyond general references.,
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,chat,no,not_present,N/A,N/A,No mention of communication or chat between players.,
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,all_or_nothing,no,not_present,N/A,N/A,No mention of all-or-nothing vs. continuous contribution choices.,
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,mpcr,no,not_present,N/A,N/A,No mention of marginal per-capita return or related parameters.,
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,punishment_cost,no,not_present,N/A,N/A,"Punishment is discussed conceptually as costly, but no specific cost parameters or manipulations are described.",
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,punishment_tech,no,not_present,N/A,N/A,No discussion of punishment effectiveness or impact per unit cost.,
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,reward_exists,no,not_present,N/A,N/A,No mention of reward mechanisms.,
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,reward_cost,no,not_present,N/A,N/A,No mention of reward cost.,
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,reward_tech,no,not_present,N/A,N/A,No mention of reward effectiveness.,
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,show_n_rounds,no,not_present,N/A,N/A,No mention of whether the number of rounds is known to players.,
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,show_other_summaries,no,not_present,N/A,N/A,No mention of feedback or summary information shown to players.,
10.1016_s0167-2681(00)00110-4,10.1016_s0167-2681(00)00110-4,show_punishment_id,no,not_present,N/A,N/A,No mention of whether punishment is anonymous or identified.,
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,player_count,yes,informative_direct,N/A,manipulated,All simulations are for three-person (n=3) teams.,Section 2.1 | Table 1 | Section 3
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,num_rounds,yes,informative_direct,more_positive,manipulated,Number of rounds (production sessions) is systematically varied from 1 to 20. Longer games increase the positive effect of conditional cooperation and exit; punishment is especially important in short games.,Section 3.1 | Fig. 1 | Section 3.2 | Fig. 2 | Section 4.1 | Section 4.2 | Section 4.3
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,chat,no,not_present,N/A,N/A,No communication or chat between players is modeled.,
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,all_or_nothing,yes,informative_direct,N/A,manipulated,Contribution choice is binary: cooperate (contribute 1 unit) or free-ride (contribute 0 units).,Section 2.1 | Table 1 | Section 2.2
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,mpcr,yes,informative_direct,N/A,manipulated,"Marginal per-capita return is 2/3 in the main setting (each unit of input increases group output by 2, split among 3 players). Alternative setting with lower fixed cost is also analyzed.",Section 2.1 | Table 1 | Section 3.3 | Table 3
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,punishment_cost,yes,informative_direct,more_positive,manipulated,"Targeted Retribution imposes a cost of 0.2 (or 0.3 in a variant) to punish a defector by 2 (or 3) units. Lower cost/higher impact punishment increases efficiency, especially in short games.",Section 2.2 | Section 4.3
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,punishment_tech,yes,informative_direct,more_positive,manipulated,"Punishment impact per unit cost is high (e.g., 2 or 3 units impact for 0.2 or 0.3 cost). Higher punishment effectiveness stabilizes cooperation and increases efficiency.",Section 2.2 | Section 4.3
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,reward_exists,no,not_present,N/A,N/A,No reward mechanism is modeled.,
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,reward_cost,no,not_present,N/A,N/A,No reward mechanism is modeled.,
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,reward_tech,no,not_present,N/A,N/A,No reward mechanism is modeled.,
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,show_n_rounds,yes,informative_direct,N/A,manipulated,The number of rounds (maximum production sessions) is fixed and known in each simulation.,Section 3.1 | Section 3.2
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,show_other_summaries,yes,contextual,N/A,discussion_only,"Players (programs) can condition on their own payoffs, and in the case of Targeted Retribution, on the identity of defectors. No explicit summary information is modeled, but the ability to target defectors implies some information about others' actions.",Section 2.2
10.1016_s0167-2681(00)00159-1,10.1016_s0167-2681(00)00159-1,show_punishment_id,yes,informative_direct,more_positive,manipulated,"Targeted Retribution can identify and punish specific defectors, implying that punishment is not anonymous.",Section 2.2 | Section 3.2 | Section 4.3
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,player_count,yes,informative_indirect,mixed,discussion_only,"Models include both two-player (prisoner's dilemma) and multi-player (public goods, common pool resource) games. Group size is discussed as a moderator of cooperation and efficiency, but not systematically varied.",Section 2 Reciprocity in relationships | Section 4.2 Universal preferences
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,num_rounds,yes,informative_indirect,mixed,discussion_only,Both infinitely repeated and one-shot (single round) games are analyzed. Repetition is a key moderator: repeated games allow for more stable cooperation via reciprocity and punishment.,Section 2 Reciprocity in relationships | Section 3 Reciprocity in sporadic interactions
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,chat,no,not_present,N/A,N/A,Communication or chat is not modeled or discussed as a mechanism.,
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,all_or_nothing,yes,informative_indirect,mixed,discussion_only,"Most models use binary choices (cooperate/defect), i.e., all-or-nothing contribution. Some public goods models may allow for more general actions, but the main focus is on binary action spaces.",Section 2 Reciprocity in relationships | Section 3 Reciprocity in sporadic interactions
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing or opt-in/opt-out mechanisms.,
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,mpcr,yes,informative_indirect,mixed,discussion_only,The cost-benefit ratio (alpha/beta) is a key parameter; higher benefit-to-cost ratios make cooperation and efficiency more likely. Equivalent to higher MPCR in public goods games.,Section 2 Reciprocity in relationships | Section 3.1 Assortation and parochialism
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,punishment_cost,yes,informative_direct,mixed,manipulated,Punishment cost (gamma) is explicitly modeled. Lower punishment cost makes punishment more effective at supporting cooperation and efficiency; high cost undermines stability of punishment strategies.,Section 3.2 Costly sanctions | Section 4.1 Game-specific preferences
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,punishment_tech,yes,informative_direct,more_positive,manipulated,"Punishment effectiveness (delta, damage per unit cost) is explicitly modeled. Higher effectiveness (delta > alpha) makes punishment more likely to support cooperation and efficiency.",Section 3.2 Costly sanctions
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,reward_exists,no,not_present,N/A,N/A,Reward mechanisms are not modeled or discussed.,
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,reward_cost,no,not_present,N/A,N/A,No discussion of reward cost.,
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,reward_tech,no,not_present,N/A,N/A,No discussion of reward effectiveness.,
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,show_n_rounds,yes,informative_indirect,mixed,discussion_only,Both infinite and finite horizon games are discussed. Infinite repetition supports more stable cooperation; known finite horizon undermines cooperation.,Section 2 Reciprocity in relationships | Section 4.1 Game-specific preferences
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,show_other_summaries,yes,informative_indirect,more_positive,discussion_only,"Some models assume that players observe the full history of play or group composition, which enables conditioning on others' behavior and supports cooperation.",Section 4.1 Game-specific preferences | Section 4.2 Universal preferences
10.1016_s0167-2681(02)00032-x,10.1016_s0167-2681(02)00032-x,show_punishment_id,yes,informative_indirect,more_positive,discussion_only,"Observability of punishment or commitment to punish is discussed as a key moderator: when punishment is observable, it is more effective at supporting cooperation and efficiency.",Section 3.2 Costly sanctions | Section 4.1 Game-specific preferences
10.1016_s0167-2681(02)00098-7,10.1016_s0167-2681(02)00098-7,player_count,yes,informative_direct,more_positive,manipulated,All experiments used groups of 8 players. The effect of punishment on efficiency is measured directly in this setting.,Section 3 | Section 7 | Table 2
10.1016_s0167-2681(02)00098-7,10.1016_s0167-2681(02)00098-7,num_rounds,yes,informative_direct,more_positive,manipulated,Number of rounds per session was 27-33 (excluding 2 practice rounds). Subjects were not told the number of rounds in advance.,Section 7 | Table 2
10.1016_s0167-2681(02)00098-7,10.1016_s0167-2681(02)00098-7,chat,yes,informative_direct,N/A,manipulated,No communication or chat was allowed between subjects.,Section 7
10.1016_s0167-2681(02)00098-7,10.1016_s0167-2681(02)00098-7,all_or_nothing,yes,informative_direct,N/A,manipulated,Contribution/appropriation choices were continuous (any real number between 0 and 50). Not all-or-nothing.,Section 3 | Section 7 | Appendix A
10.1016_s0167-2681(02)00098-7,10.1016_s0167-2681(02)00098-7,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing or opt-in/opt-out; subjects chose their appropriation level directly.,
10.1016_s0167-2681(02)00098-7,10.1016_s0167-2681(02)00098-7,mpcr,yes,informative_direct,more_positive,manipulated,"MPCR is non-linear: group revenue is a quadratic (parabolic) function of total group use up to a point, then exponential decay. Social optimum and Nash equilibrium are calculated for the given parameters.",Section 3 | Fig. 1 | Section 4
10.1016_s0167-2681(02)00098-7,10.1016_s0167-2681(02)00098-7,punishment_cost,yes,informative_direct,more_positive,manipulated,Punishment (inspection) cost per inspection is k=7 tokens in both weak and strong sanction treatments.,Section 5 | Section 7 | Table 2
10.1016_s0167-2681(02)00098-7,10.1016_s0167-2681(02)00098-7,punishment_tech,yes,informative_direct,more_positive,manipulated,"Punishment impact per unit cost: in weak sanctions, fine is h=1 per unit overuse; in strong sanctions, h=4. Fine is proportional to overuse above threshold.",Section 5 | Section 7 | Table 2
10.1016_s0167-2681(02)00098-7,10.1016_s0167-2681(02)00098-7,reward_exists,yes,informative_direct,N/A,manipulated,"The fine is paid to the inspector, so there is a reward for monitoring, but there is no separate positive reward mechanism for cooperation.",Section 2 | Section 5 | Table 1
10.1016_s0167-2681(02)00098-7,10.1016_s0167-2681(02)00098-7,reward_cost,yes,informative_direct,N/A,manipulated,The 'reward' is the fine paid to the inspector; the cost is the inspection fee (k=7). No separate reward system.,Section 5 | Table 1
10.1016_s0167-2681(02)00098-7,10.1016_s0167-2681(02)00098-7,reward_tech,yes,informative_direct,N/A,manipulated,Reward effectiveness is the amount of fine transferred to the inspector per inspection. No separate reward for positive behavior.,Section 5 | Table 1
10.1016_s0167-2681(02)00098-7,10.1016_s0167-2681(02)00098-7,show_n_rounds,yes,informative_direct,N/A,manipulated,Subjects were not told the number of rounds in advance; only notified two rounds before the end.,Section 7
